Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
8	Immune cells	CD8Tex	CD8Tex	AGTRAP	-0.27	6.7	1.35e-36
8	Immune cells	CD8Tex	CD8Tex	CLTA	-0.26	20.2	1.87e-36
8	Immune cells	CD8Tex	CD8Tex	NDUFC2	-0.26	27.6	1.91e-36
8	Immune cells	CD8Tex	CD8Tex	DOCK10	0.25	17.3	2.34e-36
8	Immune cells	CD8Tex	CD8Tex	RBX1	-0.26	36.9	2.36e-36
8	Immune cells	CD8Tex	CD8Tex	YBX3	-0.25	4.3	4.05e-36
8	Immune cells	CD8Tex	CD8Tex	SLC3A2	0.28	33.6	4.17e-36
8	Immune cells	CD8Tex	CD8Tex	RILPL2	-0.25	13.1	4.53e-36
8	Immune cells	CD8Tex	CD8Tex	ATP5I	-0.25	53.4	4.78e-36
8	Immune cells	CD8Tex	CD8Tex	SEC61G	-0.32	44.6	5.35e-36
8	Immune cells	CD8Tex	CD8Tex	GNAI2	-0.28	22.5	5.89e-36
8	Immune cells	CD8Tex	CD8Tex	ADD3	-0.26	8.3	7.06e-36
8	Immune cells	CD8Tex	CD8Tex	RSRC2	0.32	47.0	1.11e-35
8	Immune cells	CD8Tex	CD8Tex	NXT1	0.3	21.2	1.14e-35
8	Immune cells	CD8Tex	CD8Tex	TTC39C	0.27	17.7	1.81e-35
8	Immune cells	CD8Tex	CD8Tex	MAP4	0.27	19.4	1.93e-35
8	Immune cells	CD8Tex	CD8Tex	HSPA1B	0.78	31.4	2.74e-35
8	Immune cells	CD8Tex	CD8Tex	NFE2L2	0.29	35.2	2.83e-35
8	Immune cells	CD8Tex	CD8Tex	DNAJB4	0.46	16.6	2.83e-35
8	Immune cells	CD8Tex	CD8Tex	FKBP2	-0.54	24.0	7.89e-35
8	Immune cells	CD8Tex	CD8Tex	PLSCR1	-0.27	6.8	1.78e-34
8	Immune cells	CD8Tex	CD8Tex	PDE4B	0.32	26.9	2.12e-34
8	Immune cells	CD8Tex	CD8Tex	UBE2J1	-0.35	12.2	2.88e-34
8	Immune cells	CD8Tex	CD8Tex	DYNLL1	0.3	65.1	4.88e-34
8	Immune cells	CD8Tex	CD8Tex	PLPP5	-0.26	5.6	8.43e-34
8	Immune cells	CD8Tex	CD8Tex	RAB3GAP1	0.25	14.5	1.77e-33
8	Immune cells	CD8Tex	CD8Tex	VPS35	-0.25	11.9	1.96e-33
8	Immune cells	CD8Tex	CD8Tex	ATP1A1	0.32	29.4	3.09e-33
8	Immune cells	CD8Tex	CD8Tex	SERPINB1	-0.32	21.6	3.72e-33
8	Immune cells	CD8Tex	CD8Tex	RHOG	-0.26	24.3	4.55e-33
8	Immune cells	CD8Tex	CD8Tex	TOPORS	0.27	17.2	7.56e-33
8	Immune cells	CD8Tex	CD8Tex	YME1L1	0.33	31.0	9.33e-33
8	Immune cells	CD8Tex	CD8Tex	VAMP8	-0.3	46.4	1.09e-32
8	Immune cells	CD8Tex	CD8Tex	PITHD1	0.26	21.5	3.33e-32
8	Immune cells	CD8Tex	CD8Tex	EVI2A	0.31	37.4	4.73e-32
8	Immune cells	CD8Tex	CD8Tex	MTFP1	0.26	15.4	6.93e-32
8	Immune cells	CD8Tex	CD8Tex	SNX10	-0.26	5.6	7.07e-32
8	Immune cells	CD8Tex	CD8Tex	PCM1	0.27	36.1	2.89e-31
8	Immune cells	CD8Tex	CD8Tex	GNG2	0.26	25.0	2.94e-31
8	Immune cells	CD8Tex	CD8Tex	PECAM1	-0.26	7.7	3.76e-31
8	Immune cells	CD8Tex	CD8Tex	TOB2	0.26	18.5	4.68e-31
8	Immune cells	CD8Tex	CD8Tex	DUSP6	-0.3	7.6	6.13e-31
8	Immune cells	CD8Tex	CD8Tex	RPL7L1	0.27	27.7	7.21e-31
8	Immune cells	CD8Tex	CD8Tex	TCP1	0.29	26.8	7.64e-31
8	Immune cells	CD8Tex	CD8Tex	WIPF1	0.27	38.9	8.09e-31
8	Immune cells	CD8Tex	CD8Tex	VAMP5	-0.3	21.2	8.57e-31
8	Immune cells	CD8Tex	CD8Tex	AKNA	0.25	27.2	1.05e-30
8	Immune cells	CD8Tex	CD8Tex	CHORDC1	0.3	21.9	1.58e-30
8	Immune cells	CD8Tex	CD8Tex	PPIB	-0.45	49.5	1.85e-30
8	Immune cells	CD8Tex	CD8Tex	SNX3	-0.25	31.4	1.91e-30
8	Immune cells	CD8Tex	CD8Tex	ANXA1	0.47	58.2	3.43e-30
8	Immune cells	CD8Tex	CD8Tex	PRDX1	-0.28	37.1	5.11e-30
8	Immune cells	CD8Tex	CD8Tex	BCLAF1	0.3	41.4	6.55e-30
8	Immune cells	CD8Tex	CD8Tex	SAT1	-0.64	73.7	7.57e-30
8	Immune cells	CD8Tex	CD8Tex	CCNL1	0.28	53.8	1.02e-29
8	Immune cells	CD8Tex	CD8Tex	IFI6	-0.43	19.1	1.43e-29
8	Immune cells	CD8Tex	CD8Tex	ID3	0.37	20.2	2.39e-29
8	Immune cells	CD8Tex	CD8Tex	H2AFY	-0.26	17.5	5.86e-29
8	Immune cells	CD8Tex	CD8Tex	TMED9	-0.28	27.0	1.1e-28
8	Immune cells	CD8Tex	CD8Tex	ALG13	0.28	20.2	1.28e-28
8	Immune cells	CD8Tex	CD8Tex	CSNK1D	0.26	21.5	1.32e-28
8	Immune cells	CD8Tex	CD8Tex	INTS6	0.31	19.8	2.67e-28
8	Immune cells	CD8Tex	CD8Tex	CEBPD	-0.26	5.9	3.48e-28
8	Immune cells	CD8Tex	CD8Tex	SAFB2	0.27	27.5	4.75e-28
8	Immune cells	CD8Tex	CD8Tex	TANK	0.3	28.3	7.15e-28
8	Immune cells	CD8Tex	CD8Tex	MYO1F	-0.26	24.9	1.57e-27
8	Immune cells	CD8Tex	CD8Tex	TWISTNB	0.27	18.8	2.3e-27
8	Immune cells	CD8Tex	CD8Tex	SPCS3	-0.34	20.2	2.98e-27
8	Immune cells	CD8Tex	CD8Tex	AHI1	0.28	15.9	4.13e-27
8	Immune cells	CD8Tex	CD8Tex	FTH1	-0.77	97.9	1.78e-26
8	Immune cells	CD8Tex	CD8Tex	MYH9	0.26	32.0	1.22e-25
8	Immune cells	CD8Tex	CD8Tex	EPC1	0.26	33.0	1.29e-25
8	Immune cells	CD8Tex	CD8Tex	DNTTIP2	0.27	26.3	1.76e-25
8	Immune cells	CD8Tex	CD8Tex	S100A10	-0.41	55.9	2.3e-25
8	Immune cells	CD8Tex	CD8Tex	SLBP	0.26	23.8	2.55e-25
8	Immune cells	CD8Tex	CD8Tex	ANXA5	-0.26	26.2	3.96e-25
8	Immune cells	CD8Tex	CD8Tex	PIM3	0.26	21.6	1.64e-24
8	Immune cells	CD8Tex	CD8Tex	PTPRE	-0.25	12.8	2.12e-24
8	Immune cells	CD8Tex	CD8Tex	GOLGB1	0.29	29.2	2.42e-23
8	Immune cells	CD8Tex	CD8Tex	RCAN3	0.26	17.6	3.15e-23
8	Immune cells	CD8Tex	CD8Tex	FGFR1OP2	0.27	27.3	3.93e-23
8	Immune cells	CD8Tex	CD8Tex	POLR2K	0.26	35.5	4.04e-23
8	Immune cells	CD8Tex	CD8Tex	TMF1	0.28	23.2	5.02e-23
8	Immune cells	CD8Tex	CD8Tex	PDIA4	-0.27	10.3	1.66e-22
8	Immune cells	CD8Tex	CD8Tex	NAA50	0.25	17.1	2.6e-22
8	Immune cells	CD8Tex	CD8Tex	BCL2A1	-0.43	14.0	7.7e-22
8	Immune cells	CD8Tex	CD8Tex	GZMK	0.52	19.0	1.84e-21
8	Immune cells	CD8Tex	CD8Tex	CHD2	0.25	24.0	2.82e-21
8	Immune cells	CD8Tex	CD8Tex	SGK1	-0.26	4.2	4.45e-21
8	Immune cells	CD8Tex	CD8Tex	SLC38A2	0.26	23.2	1.18e-20
8	Immune cells	CD8Tex	CD8Tex	NOP56	0.25	28.0	1.22e-20
8	Immune cells	CD8Tex	CD8Tex	CCDC59	0.26	27.1	7.61e-20
8	Immune cells	CD8Tex	CD8Tex	HSPA1A	0.67	35.4	1.4e-19
8	Immune cells	CD8Tex	CD8Tex	PPP1R10	0.29	26.1	2.07e-19
8	Immune cells	CD8Tex	CD8Tex	LGALS3	-0.25	19.6	5.52e-19
8	Immune cells	CD8Tex	CD8Tex	SDF2L1	-0.29	19.2	6.36e-19
8	Immune cells	CD8Tex	CD8Tex	NAMPT	-0.5	20.5	7e-19
8	Immune cells	CD8Tex	CD8Tex	ODC1	0.26	15.6	1.42e-17
8	Immune cells	CD8Tex	CD8Tex	CD37	-0.25	60.0	2.1e-17
8	Immune cells	CD8Tex	CD8Tex	IFITM2	-0.32	57.7	6.02e-17
8	Immune cells	CD8Tex	CD8Tex	SLA	0.28	30.9	1.1e-16
8	Immune cells	CD8Tex	CD8Tex	PPP1R2	0.25	37.9	1.39e-16
8	Immune cells	CD8Tex	CD8Tex	VIMP	-0.31	23.8	1.51e-15
8	Immune cells	CD8Tex	CD8Tex	IER3	-0.39	6.8	2.22e-15
8	Immune cells	CD8Tex	CD8Tex	CMC1	-0.35	14.8	2.63e-15
8	Immune cells	CD8Tex	CD8Tex	SPCS1	-0.29	49.2	3.66e-15
8	Immune cells	CD8Tex	CD8Tex	SSR4	-1.0	67.0	4.87e-15
8	Immune cells	CD8Tex	CD8Tex	SYNGR1	0.27	13.1	5.64e-15
8	Immune cells	CD8Tex	CD8Tex	CACYBP	0.26	33.7	3.11e-14
8	Immune cells	CD8Tex	CD8Tex	SPCS2	-0.34	45.3	4.8e-14
8	Immune cells	CD8Tex	CD8Tex	EGR1	0.31	18.8	5.22e-14
8	Immune cells	CD8Tex	CD8Tex	MZB1	-1.46	16.8	5.58e-14
8	Immune cells	CD8Tex	CD8Tex	FKBP11	-0.27	34.5	1.05e-11
8	Immune cells	CD8Tex	CD8Tex	PIM2	-0.29	17.0	1.59e-10
8	Immune cells	CD8Tex	CD8Tex	MANF	-0.26	24.0	4.01e-08
8	Immune cells	CD8Tex	CD8Tex	HSP90B1	-0.63	47.8	4.75e-06
9	Immune cells	Mono/Macro	Monocyte	LYZ	1.61	99.8	0
9	Immune cells	Mono/Macro	Monocyte	FCN1	1.57	99.2	0
9	Immune cells	Mono/Macro	Monocyte	CST3	1.47	99.9	0
9	Immune cells	Mono/Macro	Monocyte	TYROBP	1.38	100.0	0
9	Immune cells	Mono/Macro	Monocyte	LGALS2	1.31	61.3	0
9	Immune cells	Mono/Macro	Monocyte	AIF1	1.27	99.2	0
9	Immune cells	Mono/Macro	Monocyte	CTSS	1.27	99.7	0
9	Immune cells	Mono/Macro	Monocyte	MS4A6A	1.27	76.7	0
9	Immune cells	Mono/Macro	Monocyte	CD14	1.24	85.7	0
9	Immune cells	Mono/Macro	Monocyte	MNDA	1.24	92.5	0
9	Immune cells	Mono/Macro	Monocyte	CSTA	1.22	89.9	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DRA	1.19	99.1	0
9	Immune cells	Mono/Macro	Monocyte	AP1S2	1.18	87.6	0
9	Immune cells	Mono/Macro	Monocyte	LST1	1.16	99.3	0
9	Immune cells	Mono/Macro	Monocyte	IFITM3	1.16	89.7	0
9	Immune cells	Mono/Macro	Monocyte	PSAP	1.15	98.3	0
9	Immune cells	Mono/Macro	Monocyte	SERPINA1	1.13	92.8	0
9	Immune cells	Mono/Macro	Monocyte	VCAN	1.13	87.1	0
9	Immune cells	Mono/Macro	Monocyte	FGL2	1.12	79.5	0
9	Immune cells	Mono/Macro	Monocyte	NPC2	1.11	95.5	0
9	Immune cells	Mono/Macro	Monocyte	TYMP	1.1	94.5	0
9	Immune cells	Mono/Macro	Monocyte	CFD	1.1	81.8	0
9	Immune cells	Mono/Macro	Monocyte	CPVL	1.1	66.8	0
9	Immune cells	Mono/Macro	Monocyte	GPX1	1.09	94.3	0
9	Immune cells	Mono/Macro	Monocyte	S100A9	1.09	99.7	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DRB1	1.08	93.8	0
9	Immune cells	Mono/Macro	Monocyte	FCER1G	1.08	99.1	0
9	Immune cells	Mono/Macro	Monocyte	FTL	1.08	100.0	0
9	Immune cells	Mono/Macro	Monocyte	FTH1	1.08	100.0	0
9	Immune cells	Mono/Macro	Monocyte	CLEC12A	1.07	73.7	0
9	Immune cells	Mono/Macro	Monocyte	CFP	1.05	72.2	0
9	Immune cells	Mono/Macro	Monocyte	S100A6	1.05	99.9	0
9	Immune cells	Mono/Macro	Monocyte	CYBB	1.04	76.3	0
9	Immune cells	Mono/Macro	Monocyte	S100A11	1.04	99.6	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DPB1	1.03	89.0	0
9	Immune cells	Mono/Macro	Monocyte	FCGRT	1.0	80.5	0
9	Immune cells	Mono/Macro	Monocyte	S100A8	1.0	99.5	0
9	Immune cells	Mono/Macro	Monocyte	GRN	1.0	81.4	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DMA	0.97	69.8	0
9	Immune cells	Mono/Macro	Monocyte	RETN	0.96	71.8	0
9	Immune cells	Mono/Macro	Monocyte	C1ORF162	0.95	82.8	0
9	Immune cells	Mono/Macro	Monocyte	TSPO	0.94	95.8	0
9	Immune cells	Mono/Macro	Monocyte	TMEM176B	0.93	60.0	0
9	Immune cells	Mono/Macro	Monocyte	MPEG1	0.93	65.5	0
9	Immune cells	Mono/Macro	Monocyte	S100A4	0.93	99.9	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DPA1	0.92	87.9	0
9	Immune cells	Mono/Macro	Monocyte	FPR1	0.91	67.7	0
9	Immune cells	Mono/Macro	Monocyte	NEAT1	0.9	99.4	0
9	Immune cells	Mono/Macro	Monocyte	MT2A	0.9	68.3	0
9	Immune cells	Mono/Macro	Monocyte	CTSB	0.89	61.7	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DQB1	0.88	65.7	0
9	Immune cells	Mono/Macro	Monocyte	DUSP6	0.88	57.8	0
9	Immune cells	Mono/Macro	Monocyte	TNFSF13B	0.88	69.5	0
9	Immune cells	Mono/Macro	Monocyte	SPI1	0.87	72.9	0
9	Immune cells	Mono/Macro	Monocyte	TIMP1	0.85	84.8	0
9	Immune cells	Mono/Macro	Monocyte	HLA-DMB	0.84	50.1	0
9	Immune cells	Mono/Macro	Monocyte	APOBEC3A	0.83	42.5	0
9	Immune cells	Mono/Macro	Monocyte	CLEC7A	0.83	60.5	0
9	Immune cells	Mono/Macro	Monocyte	IGSF6	0.82	56.4	0
9	Immune cells	Mono/Macro	Monocyte	PPBP	0.82	26.8	0
9	Immune cells	Mono/Macro	Monocyte	CEBPB	0.82	69.2	0
9	Immune cells	Mono/Macro	Monocyte	PYCARD	0.82	85.3	0
9	Immune cells	Mono/Macro	Monocyte	CD74	0.82	98.8	0
9	Immune cells	Mono/Macro	Monocyte	FCGR2A	0.81	49.0	0
9	Immune cells	Mono/Macro	Monocyte	BLVRB	0.81	63.9	0
9	Immune cells	Mono/Macro	Monocyte	S100A10	0.8	90.7	0
9	Immune cells	Mono/Macro	Monocyte	GABARAP	0.79	91.8	0
9	Immune cells	Mono/Macro	Monocyte	RNASE6	0.78	53.7	0
9	Immune cells	Mono/Macro	Monocyte	MAFB	0.78	45.3	0
9	Immune cells	Mono/Macro	Monocyte	NUP214	0.78	58.8	0
9	Immune cells	Mono/Macro	Monocyte	TKT	0.77	69.9	0
9	Immune cells	Mono/Macro	Monocyte	CD300E	0.76	48.4	0
9	Immune cells	Mono/Macro	Monocyte	NAMPT	0.76	63.1	0
9	Immune cells	Mono/Macro	Monocyte	RNF130	0.76	57.3	0
9	Immune cells	Mono/Macro	Monocyte	NCF2	0.75	52.0	0
9	Immune cells	Mono/Macro	Monocyte	LGALS1	0.75	98.2	0
9	Immune cells	Mono/Macro	Monocyte	CD36	0.73	47.8	0
9	Immune cells	Mono/Macro	Monocyte	TNFAIP2	0.73	41.9	0
9	Immune cells	Mono/Macro	Monocyte	COTL1	0.73	95.2	0
9	Immune cells	Mono/Macro	Monocyte	AP2S1	0.73	76.9	0
9	Immune cells	Mono/Macro	Monocyte	LGALS3	0.72	62.7	0
9	Immune cells	Mono/Macro	Monocyte	CD68	0.72	57.0	0
9	Immune cells	Mono/Macro	Monocyte	RAC1	0.72	82.7	0
9	Immune cells	Mono/Macro	Monocyte	SAMHD1	0.71	60.8	0
9	Immune cells	Mono/Macro	Monocyte	S100A12	0.7	78.4	0
9	Immune cells	Mono/Macro	Monocyte	TMEM176A	0.7	38.1	0
9	Immune cells	Mono/Macro	Monocyte	ASGR1	0.7	44.5	0
9	Immune cells	Mono/Macro	Monocyte	FCGR1A	0.7	37.3	0
9	Immune cells	Mono/Macro	Monocyte	FGR	0.69	54.6	0
9	Immune cells	Mono/Macro	Monocyte	KCTD12	0.69	43.2	0
9	Immune cells	Mono/Macro	Monocyte	APLP2	0.69	64.7	0
9	Immune cells	Mono/Macro	Monocyte	PPT1	0.69	53.2	0
9	Immune cells	Mono/Macro	Monocyte	VAMP8	0.68	83.5	0
9	Immune cells	Mono/Macro	Monocyte	PILRA	0.68	53.4	0
9	Immune cells	Mono/Macro	Monocyte	CLEC4E	0.68	34.6	0
9	Immune cells	Mono/Macro	Monocyte	CEBPD	0.67	45.4	0
9	Immune cells	Mono/Macro	Monocyte	DPYSL2	0.67	44.5	0
9	Immune cells	Mono/Macro	Monocyte	CSF3R	0.66	44.3	0
9	Immune cells	Mono/Macro	Monocyte	STXBP2	0.66	69.4	0
9	Immune cells	Mono/Macro	Monocyte	LILRB2	0.66	47.3	0
9	Immune cells	Mono/Macro	Monocyte	CARD16	0.66	83.8	0
9	Immune cells	Mono/Macro	Monocyte	ANXA2	0.66	80.0	0
9	Immune cells	Mono/Macro	Monocyte	MARCH1	0.65	50.6	0
9	Immune cells	Mono/Macro	Monocyte	ASAH1	0.65	66.9	0
9	Immune cells	Mono/Macro	Monocyte	LY86	0.65	48.4	0
9	Immune cells	Mono/Macro	Monocyte	LILRB3	0.65	43.6	0
9	Immune cells	Mono/Macro	Monocyte	GCA	0.64	52.1	0
9	Immune cells	Mono/Macro	Monocyte	LTA4H	0.64	53.2	0
9	Immune cells	Mono/Macro	Monocyte	ZEB2	0.64	64.2	0
9	Immune cells	Mono/Macro	Monocyte	HNMT	0.63	35.4	0
9	Immune cells	Mono/Macro	Monocyte	RGS18	0.63	44.5	0
9	Immune cells	Mono/Macro	Monocyte	LY96	0.63	57.3	0
9	Immune cells	Mono/Macro	Monocyte	TNFSF10	0.63	54.8	0
9	Immune cells	Mono/Macro	Monocyte	FAM26F	0.63	46.6	0
9	Immune cells	Mono/Macro	Monocyte	CLEC4A	0.63	39.7	0
9	Immune cells	Mono/Macro	Monocyte	TGFBI	0.62	34.8	0
9	Immune cells	Mono/Macro	Monocyte	SH3BGRL3	0.62	99.6	0
9	Immune cells	Mono/Macro	Monocyte	TMSB10	0.62	100.0	0
9	Immune cells	Mono/Macro	Monocyte	SAT1	0.62	97.9	0
9	Immune cells	Mono/Macro	Monocyte	C14ORF2	0.62	95.0	0
9	Immune cells	Mono/Macro	Monocyte	GSTP1	0.61	91.5	0
9	Immune cells	Mono/Macro	Monocyte	MS4A7	0.61	60.5	0
9	Immune cells	Mono/Macro	Monocyte	CD302	0.6	40.9	0
9	Immune cells	Mono/Macro	Monocyte	SLC11A1	0.59	45.1	0
9	Immune cells	Mono/Macro	Monocyte	LYN	0.59	50.5	0
9	Immune cells	Mono/Macro	Monocyte	LGALS9	0.59	46.6	0
9	Immune cells	Mono/Macro	Monocyte	HCK	0.59	44.3	0
9	Immune cells	Mono/Macro	Monocyte	RAB31	0.58	41.4	0
9	Immune cells	Mono/Macro	Monocyte	LRRC25	0.58	43.2	0
9	Immune cells	Mono/Macro	Monocyte	SLC7A7	0.57	38.7	0
9	Immune cells	Mono/Macro	Monocyte	CPPED1	0.56	39.4	0
9	Immune cells	Mono/Macro	Monocyte	LILRA5	0.56	33.8	0
9	Immune cells	Mono/Macro	Monocyte	AGTRAP	0.55	48.3	0
9	Immune cells	Mono/Macro	Monocyte	H3F3A	0.54	99.2	0
9	Immune cells	Mono/Macro	Monocyte	OAZ1	0.53	99.7	0
9	Immune cells	Mono/Macro	Monocyte	TLR2	0.53	30.4	0
9	Immune cells	Mono/Macro	Monocyte	CD93	0.52	31.5	0
9	Immune cells	Mono/Macro	Monocyte	SULT1A1	0.52	36.5	0
9	Immune cells	Mono/Macro	Monocyte	CCR1	0.51	28.7	0
9	Immune cells	Mono/Macro	Monocyte	LRP1	0.5	29.9	0
9	Immune cells	Mono/Macro	Monocyte	C19ORF38	0.48	38.5	0
9	Immune cells	Mono/Macro	Monocyte	RAB32	0.48	30.4	0
9	Immune cells	Mono/Macro	Monocyte	CDA	0.48	31.8	0
9	Immune cells	Mono/Macro	Monocyte	DMXL2	0.47	27.6	0
9	Immune cells	Mono/Macro	Monocyte	SERF2	0.46	99.9	0
9	Immune cells	Mono/Macro	Monocyte	OSCAR	0.45	28.8	0
9	Immune cells	Mono/Macro	Monocyte	P2RY13	0.44	24.4	0
9	Immune cells	Mono/Macro	Monocyte	BST1	0.43	28.2	0
9	Immune cells	Mono/Macro	Monocyte	LILRA2	0.43	27.2	0
9	Immune cells	Mono/Macro	Monocyte	MGST1	0.43	29.6	0
9	Immune cells	Mono/Macro	Monocyte	ATP5E	0.42	99.6	0
9	Immune cells	Mono/Macro	Monocyte	CD33	0.42	25.5	0
9	Immune cells	Mono/Macro	Monocyte	PRAM1	0.42	27.1	0
9	Immune cells	Mono/Macro	Monocyte	RXRA	0.42	28.4	0
9	Immune cells	Mono/Macro	Monocyte	PDK4	0.4	17.0	0
9	Immune cells	Mono/Macro	Monocyte	GPBAR1	0.37	20.8	0
9	Immune cells	Mono/Macro	Monocyte	TNNT1	0.32	17.9	0
9	Immune cells	Mono/Macro	Monocyte	RPS18	-0.43	100.0	0
9	Immune cells	Mono/Macro	Monocyte	RPL23A	-0.51	99.8	0
9	Immune cells	Mono/Macro	Monocyte	RPS4X	-0.51	99.6	0
9	Immune cells	Mono/Macro	Monocyte	RPS6	-0.53	99.8	0
9	Immune cells	Mono/Macro	Monocyte	RPS3	-0.55	99.8	0
9	Immune cells	Mono/Macro	Monocyte	MALAT1	-0.68	100.0	0
9	Immune cells	Mono/Macro	Monocyte	RPSA	-0.71	85.0	0
9	Immune cells	Mono/Macro	Monocyte	RPL3	-0.82	97.9	0
9	Immune cells	Mono/Macro	Monocyte	CD3D	-1.97	3.0	0
9	Immune cells	Mono/Macro	Monocyte	IL32	-2.49	7.7	0
9	Immune cells	Mono/Macro	Monocyte	CECR1	0.56	42.9	3.2e-301
9	Immune cells	Mono/Macro	Monocyte	BRI3	0.52	41.6	4.38e-299
9	Immune cells	Mono/Macro	Monocyte	EMP3	0.58	94.9	2.5e-297
9	Immune cells	Mono/Macro	Monocyte	GSTO1	0.63	69.6	1.27e-294
9	Immune cells	Mono/Macro	Monocyte	PFDN5	0.4	99.4	6.1e-294
9	Immune cells	Mono/Macro	Monocyte	RGS1	-2.22	1.0	3.16e-292
9	Immune cells	Mono/Macro	Monocyte	MARCKS	0.74	42.6	5.12e-292
9	Immune cells	Mono/Macro	Monocyte	JAML	0.59	58.7	2.13e-288
9	Immune cells	Mono/Macro	Monocyte	RPS24	0.32	100.0	1.45e-287
9	Immune cells	Mono/Macro	Monocyte	CD69	-2.06	1.6	5.79e-287
9	Immune cells	Mono/Macro	Monocyte	PTPRE	0.58	52.1	7.69e-286
9	Immune cells	Mono/Macro	Monocyte	RPS27	-0.41	100.0	7.32e-285
9	Immune cells	Mono/Macro	Monocyte	HMOX1	0.54	34.7	1.15e-284
9	Immune cells	Mono/Macro	Monocyte	PRELID1	0.59	82.9	1.28e-284
9	Immune cells	Mono/Macro	Monocyte	SOD2	0.68	61.5	1.54e-284
9	Immune cells	Mono/Macro	Monocyte	PECAM1	0.5	45.1	1.43e-282
9	Immune cells	Mono/Macro	Monocyte	CD2	-1.6	2.8	1.96e-282
9	Immune cells	Mono/Macro	Monocyte	RPL13A	-0.38	100.0	4.18e-280
9	Immune cells	Mono/Macro	Monocyte	FCGR1B	0.36	18.2	1.26e-278
9	Immune cells	Mono/Macro	Monocyte	KCNE3	0.34	20.1	1.62e-278
9	Immune cells	Mono/Macro	Monocyte	C10ORF54	0.58	69.5	5.28e-277
9	Immune cells	Mono/Macro	Monocyte	NRGN	0.37	20.7	7.3e-277
9	Immune cells	Mono/Macro	Monocyte	CRTAP	0.5	34.4	1.12e-276
9	Immune cells	Mono/Macro	Monocyte	EIF4EBP1	0.54	38.8	1.83e-276
9	Immune cells	Mono/Macro	Monocyte	JCHAIN	-4.51	8.6	2.43e-275
9	Immune cells	Mono/Macro	Monocyte	PTGIR	0.29	15.2	1.1e-273
9	Immune cells	Mono/Macro	Monocyte	RPS15A	-0.38	99.9	2.76e-273
9	Immune cells	Mono/Macro	Monocyte	ALDH2	0.59	30.5	3.73e-271
9	Immune cells	Mono/Macro	Monocyte	CSF1R	0.46	28.8	4.92e-270
9	Immune cells	Mono/Macro	Monocyte	IL17RA	0.42	31.5	1.23e-268
9	Immune cells	Mono/Macro	Monocyte	PLSCR1	0.58	42.2	1.29e-268
9	Immune cells	Mono/Macro	Monocyte	TIMP2	0.46	27.9	1.74e-268
9	Immune cells	Mono/Macro	Monocyte	BTG1	-0.93	72.3	5.48e-267
9	Immune cells	Mono/Macro	Monocyte	RPS19	-0.39	100.0	4.87e-266
9	Immune cells	Mono/Macro	Monocyte	CD86	0.51	38.9	9.11e-263
9	Immune cells	Mono/Macro	Monocyte	NOTCH2	0.37	25.5	1.39e-262
9	Immune cells	Mono/Macro	Monocyte	ARPC1B	0.49	94.5	1.41e-262
9	Immune cells	Mono/Macro	Monocyte	MT-ND3	0.37	99.7	5.4e-260
9	Immune cells	Mono/Macro	Monocyte	IRAK3	0.45	28.6	3.67e-258
9	Immune cells	Mono/Macro	Monocyte	LAMTOR4	0.55	84.7	6.43e-258
9	Immune cells	Mono/Macro	Monocyte	ITGB2	0.57	75.3	5.49e-257
9	Immune cells	Mono/Macro	Monocyte	PLXNB2	0.35	21.2	3.97e-255
9	Immune cells	Mono/Macro	Monocyte	THEMIS2	0.52	42.2	2.74e-253
9	Immune cells	Mono/Macro	Monocyte	MARCO	0.57	18.3	1.07e-252
9	Immune cells	Mono/Macro	Monocyte	SMCO4	0.5	41.4	2.2e-252
9	Immune cells	Mono/Macro	Monocyte	RPS27A	-0.38	99.8	6.24e-251
9	Immune cells	Mono/Macro	Monocyte	CREB5	0.33	20.1	1.27e-250
9	Immune cells	Mono/Macro	Monocyte	BLVRA	0.47	38.5	1.85e-250
9	Immune cells	Mono/Macro	Monocyte	TNFRSF1B	0.49	61.3	4.39e-249
9	Immune cells	Mono/Macro	Monocyte	MAP3K7CL	0.45	22.0	1.35e-246
9	Immune cells	Mono/Macro	Monocyte	JUN	-1.57	17.8	8.78e-246
9	Immune cells	Mono/Macro	Monocyte	PLBD1	0.41	31.8	2.09e-245
9	Immune cells	Mono/Macro	Monocyte	FKBP1A	0.56	76.8	3.75e-245
9	Immune cells	Mono/Macro	Monocyte	RPS5	-0.5	94.9	1.76e-243
9	Immune cells	Mono/Macro	Monocyte	GNAI2	0.55	66.8	6.97e-242
9	Immune cells	Mono/Macro	Monocyte	PTAFR	0.39	21.9	9.61e-242
9	Immune cells	Mono/Macro	Monocyte	NRG1	0.4	19.1	2.31e-241
9	Immune cells	Mono/Macro	Monocyte	CD3E	-1.24	1.5	3.18e-241
9	Immune cells	Mono/Macro	Monocyte	RHOA	0.54	84.2	1.06e-239
9	Immune cells	Mono/Macro	Monocyte	ADGRE2	0.39	24.6	3.26e-239
