Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
15	Immune cells	Tprolif	Tprolif	RPL39L	0.36	89.5	4.81e-72
15	Immune cells	Tprolif	Tprolif	TIMELESS	0.35	87.3	7.46e-72
15	Immune cells	Tprolif	Tprolif	ORC6	0.35	86.3	1.19e-71
15	Immune cells	Tprolif	Tprolif	POLD3	0.32	89.2	1.51e-71
15	Immune cells	Tprolif	Tprolif	CBX5	0.45	93.9	1.96e-71
15	Immune cells	Tprolif	Tprolif	NMB	0.45	86.6	2.31e-71
15	Immune cells	Tprolif	Tprolif	SNRPF	0.57	99.7	3.52e-71
15	Immune cells	Tprolif	Tprolif	FBXO5	0.36	86.9	4.36e-71
15	Immune cells	Tprolif	Tprolif	POMP	0.58	98.1	5.23e-71
15	Immune cells	Tprolif	Tprolif	DONSON	0.35	86.0	5.55e-71
15	Immune cells	Tprolif	Tprolif	TCF19	0.45	90.1	5.67e-71
15	Immune cells	Tprolif	Tprolif	FAM3C	0.29	86.9	8.6e-71
15	Immune cells	Tprolif	Tprolif	DUSP23	0.37	92.4	9.81e-71
15	Immune cells	Tprolif	Tprolif	TOX2	0.37	89.2	2.12e-70
15	Immune cells	Tprolif	Tprolif	GALNT2	0.35	89.2	3.47e-70
15	Immune cells	Tprolif	Tprolif	ARPC1B	0.57	98.7	6.22e-70
15	Immune cells	Tprolif	Tprolif	HLA-DQB1	0.64	97.8	6.53e-70
15	Immune cells	Tprolif	Tprolif	NUCKS1	0.68	98.4	1.42e-69
15	Immune cells	Tprolif	Tprolif	PDCD5	0.56	97.1	1.85e-69
15	Immune cells	Tprolif	Tprolif	CDKN2A	0.39	88.2	2.12e-69
15	Immune cells	Tprolif	Tprolif	DYNLL1	0.62	98.7	2.7e-69
15	Immune cells	Tprolif	Tprolif	IMPDH2	0.52	93.9	5.27e-69
15	Immune cells	Tprolif	Tprolif	PSMA4	0.49	96.2	8.77e-69
15	Immune cells	Tprolif	Tprolif	KIAA1524	0.25	85.7	9.19e-69
15	Immune cells	Tprolif	Tprolif	SSRP1	0.49	94.3	9.22e-69
15	Immune cells	Tprolif	Tprolif	SAE1	0.5	95.2	1.02e-68
15	Immune cells	Tprolif	Tprolif	MTHFD2	0.53	93.9	1.63e-68
